cosine_feature,count_feature,hr_std,time_feature,psg_label
-0.691513,0.0,0.196743,1.916667,2
-0.693087,0.0,0.188948,1.925,2
-0.694658,0.0,0.175794,1.933333,2
-0.696226,0.0,0.150869,1.941667,2
-0.69779,0.0,0.10718,1.95,2
-0.699352,0.0,0.086067,1.958333,2
-0.700909,0.0,0.085385,1.966667,2
-0.702464,0.0,0.084211,1.975,2
-0.704015,0.0,0.083781,1.983333,2
-0.705562,0.0,0.090036,1.991667,2
-0.707107,0.0,0.098127,2.0,2
-0.708648,0.0,0.106186,2.008333,2
-0.710185,0.0,0.12038,2.016667,2
-0.71172,0.0,0.138453,2.025,2
-0.71325,0.0,0.146635,2.033333,2
-0.714778,0.0,0.144804,2.041667,2
-0.716302,0.0,0.147305,2.05,2
-0.717823,0.0,0.152767,2.058333,2
-0.71934,0.0,0.149905,2.066667,2
-0.720854,0.0,0.144496,2.075,2
-0.722364,0.0,0.138495,2.083333,2
-0.723871,0.0,0.153296,2.091667,2
-0.725374,0.0,0.155114,2.1,2
-0.726874,0.0,0.168542,2.108333,2
-0.728371,0.0,0.213624,2.116667,2
-0.729864,3e-06,0.261335,2.125,2
-0.731354,7.5e-05,0.276085,2.133333,2
-0.73284,0.001132,0.268533,2.141667,2
-0.734323,0.012004,0.264286,2.15,2
-0.735802,0.089331,0.302959,2.158333,2
-0.737277,0.466618,0.345006,2.166667,2
-0.738749,1.711153,0.35262,2.175,2
-0.740218,4.406477,0.357545,2.183333,2
-0.741683,7.970427,0.360057,2.191667,2
-0.743145,10.129283,0.365957,2.2,0
-0.744603,9.047128,0.378431,2.208333,2
-0.746057,5.680875,0.378932,2.216667,2
-0.747508,2.508651,0.376654,2.225,2
-0.748956,0.779372,0.376571,2.233333,2
-0.7504,0.170413,0.376512,2.241667,2
-0.75184,0.026265,0.376989,2.25,2
-0.753276,0.003306,0.376441,2.258333,2
-0.75471,0.005096,0.390848,2.266667,2
-0.756139,0.03624,0.406182,2.275,2
-0.757565,0.188673,0.385067,2.283333,2
-0.758987,0.689102,0.327786,2.291667,2
-0.760406,1.765242,0.310998,2.3,2
-0.761821,3.171681,0.310045,2.308333,2
-0.763232,3.997159,0.306566,2.316667,0
-0.76464,3.533413,0.350768,2.325,2
-0.766044,2.190867,0.426944,2.333333,2
-0.767445,0.95281,0.502435,2.341667,2
-0.768842,0.290635,0.536814,2.35,2
-0.770235,0.062175,0.539609,2.358333,2
-0.771625,0.009328,0.573984,2.366667,2
-0.77301,0.000981,0.646837,2.375,2
-0.774393,7.2e-05,0.680985,2.383333,2
-0.775771,4e-06,0.682717,2.391667,2
-0.777146,0.0,0.679559,2.4,2
-0.798636,0.010395,0.807957,2.533333,5
-0.799947,0.070331,0.787868,2.541667,5
-0.801254,0.337162,0.727938,2.55,5
-0.802557,1.150056,0.692114,2.558333,5
-0.803857,2.820678,0.697344,2.566667,5
-0.805153,5.101318,0.743709,2.575,5
-0.806445,7.169417,0.787777,2.583333,5
-0.807733,8.467688,0.800993,2.591667,5
-0.809017,8.866836,0.804447,2.6,5
-0.810297,8.031218,0.828198,2.608333,5
-0.811574,6.049705,0.839101,2.616667,5
-0.812847,4.375117,0.838534,2.625,5
-0.814116,4.642319,0.840239,2.633333,5
-0.81538,6.617265,0.84079,2.641667,5
-0.816642,8.080545,0.823538,2.65,5
-0.817899,7.221754,0.800016,2.658333,5
-0.819152,4.664032,0.789651,2.666667,5
-0.820401,2.282358,0.788955,2.675,5
-0.821647,0.955964,0.788654,2.683333,5
-0.822889,0.396081,0.785293,2.691667,5
-0.824126,0.159358,0.749169,2.7,5
-0.82536,0.053422,0.65392,2.708333,5
-0.82659,0.013378,0.629628,2.716667,5
-0.827816,0.002396,0.629186,2.725,5
-0.829038,0.000303,0.604519,2.733333,5
-0.830256,2.7e-05,0.535579,2.741667,5
-0.83147,2e-06,0.439305,2.75,5
-0.83268,0.0,0.37217,2.758333,5
-0.833886,0.0,0.364003,2.766667,5
-0.835088,0.0,0.351947,2.775,5
-0.836286,0.0,0.357828,2.783333,5
-0.83748,0.0,0.383575,2.791667,5
-0.838671,0.0,0.389767,2.8,5
-0.839857,0.0,0.386324,2.808333,5
-0.841039,0.0,0.38666,2.816667,5
-0.842217,0.0,0.375065,2.825,5
-0.843391,0.0,0.364582,2.833333,5
-0.844562,0.0,0.363111,2.841667,5
-0.845728,0.0,0.366099,2.85,5
-0.84689,0.0,0.366276,2.858333,5
-0.848048,0.0,0.342836,2.866667,5
-0.849202,0.0,0.326253,2.875,5
-0.850352,0.0,0.341193,2.883333,5
-0.851498,0.0,0.346888,2.891667,5
-0.85264,0.0,0.356413,2.9,5
-0.853778,0.0,0.363151,2.908333,5
-0.854912,0.0,0.359156,2.916667,5
-0.856042,0.0,0.359604,2.925,5
-0.857167,0.0,0.382158,2.933333,5
-0.858289,0.0,0.398294,2.941667,5
-0.859406,0.0,0.371479,2.95,5
-0.86052,0.0,0.307,2.958333,5
-0.861629,1e-06,0.298119,2.966667,5
-0.862734,1.7e-05,0.35986,2.975,5
-0.863836,0.000308,0.424487,2.983333,5
-0.864933,0.003965,0.466457,2.991667,5
-0.866025,0.035738,0.472469,3.0,5
-0.867114,0.225881,0.47432,3.008333,5
-0.868199,1.001193,0.474121,3.016667,5
-0.869279,3.112271,0.474685,3.025,5
-0.870356,6.785488,0.481788,3.033333,5
-0.871428,10.376356,0.483386,3.041667,5
-0.872496,11.129545,0.497853,3.05,1
-0.87356,8.373,0.496685,3.058333,2
-0.87462,4.418545,0.47946,3.066667,2
-0.875675,1.638749,0.488235,3.075,2
-0.876727,0.451457,0.503549,3.083333,2
-0.877774,0.220527,0.50513,3.091667,2
-0.878817,0.542583,0.495863,3.1,2
-0.879856,1.390214,0.528905,3.108333,2
-0.880891,2.54211,0.63392,3.116667,2
-0.881921,3.270519,0.694509,3.125,2
-0.882948,3.019946,0.707993,3.133333,1
-0.88397,2.371522,0.703959,3.141667,2
-0.884988,3.10523,0.704784,3.15,2
-0.886001,7.653919,0.704057,3.158333,2
-0.887011,17.860504,0.708854,3.166667,2
-0.888016,32.060614,0.709872,3.175,2
-0.889017,43.258921,0.728386,3.183333,0
-0.890014,43.675149,0.743131,3.191667,0
-0.891007,32.842916,0.737156,3.2,0
-0.891995,18.329415,0.749451,3.208333,0
-0.892979,7.593786,0.756975,3.216667,0
-0.893959,2.348845,0.75801,3.225,1
-0.894934,0.548165,0.759491,3.233333,1
-0.895906,0.097614,0.7446,3.241667,2
-0.896873,0.013334,0.73169,3.25,2
-0.897836,0.001389,0.743316,3.258333,2
-0.898794,0.000109,0.744992,3.266667,2
-0.899748,6e-06,0.686949,3.275,2
-0.900698,0.0,0.52893,3.283333,2
-0.901644,0.0,0.415603,3.291667,2
-0.902585,0.0,0.438443,3.3,2
-0.903522,0.0,0.473433,3.308333,2
-0.904455,0.0,0.510101,3.316667,2
-0.905384,0.0,0.52509,3.325,2
-0.906308,0.0,0.541338,3.333333,2
-0.907228,4e-06,0.584779,3.341667,2
-0.908143,8.6e-05,0.604325,3.35,2
-0.909054,0.001185,0.603255,3.358333,2
-0.909961,0.011569,0.588732,3.366667,1
-0.910864,0.07985,0.579278,3.375,0
-0.911762,0.389528,0.58077,3.383333,0
-0.912656,1.343192,0.582534,3.391667,0
-0.913545,3.273776,0.601311,3.4,0
-0.914431,5.638857,0.611665,3.408333,0
-0.915311,6.861727,0.624067,3.416667,0
-0.916188,5.896602,0.621994,3.425,0
-0.91706,3.576747,0.622105,3.433333,1
-0.917928,1.530595,0.636172,3.441667,1
-0.918791,0.461817,0.665238,3.45,1
-0.91965,0.098189,0.662813,3.458333,1
-0.920505,0.014702,0.625497,3.466667,2
-0.921355,0.001549,0.60544,3.475,2
-0.922201,0.000115,0.579465,3.483333,2
-0.923042,6e-06,0.565546,3.491667,2
-0.92388,0.0,0.544543,3.5,2
-0.924712,0.0,0.465079,3.508333,2
-0.925541,0.0,0.368145,3.516667,2
-0.926364,0.0,0.2697,3.525,2
-0.927184,0.0,0.201973,3.533333,2
-0.927999,0.0,0.195815,3.541667,2
-0.92881,0.0,0.195813,3.55,2
-0.929616,0.0,0.197661,3.558333,2
-0.932796,0.0,0.198051,3.591667,2
-0.93358,0.0,0.197623,3.6,2
-0.93436,0.0,0.201034,3.608333,2
-0.935135,0.0,0.205746,3.616667,2
-0.935906,0.0,0.204894,3.625,2
-0.936672,0.0,0.206793,3.633333,2
-0.937434,0.0,0.223353,3.641667,2
-0.938191,0.0,0.342507,3.65,2
-0.938944,0.0,0.524563,3.658333,2
-0.939693,1e-05,0.677465,3.666667,2
-0.940437,0.000193,0.780468,3.675,2
-0.941176,0.002703,0.849281,3.683333,2
-0.941911,0.027022,0.863472,3.691667,2
-0.942641,0.193606,0.85303,3.7,2
-0.943368,0.999054,0.837799,3.708333,2
-0.944089,3.734116,0.819152,3.716667,2
-0.944806,10.172613,0.797273,3.725,2
-0.945519,20.343128,0.77505,3.733333,2
-0.946227,30.145771,0.758405,3.741667,0
-0.94693,33.654442,0.735111,3.75,0
-0.947629,29.382473,0.708045,3.758333,0
-0.948324,21.79763,0.691539,3.766667,0
-0.949014,15.506109,0.700522,3.775,1
-0.949699,11.019566,0.724964,3.783333,0
-0.95038,7.14195,0.760686,3.791667,1
-0.951057,4.030337,0.824456,3.8,1
-0.951728,2.360604,0.886083,3.808333,1
-0.952396,1.770101,0.902677,3.816667,1
-0.953059,1.379375,0.854393,3.825,1
-0.953717,0.853334,0.780587,3.833333,1
-0.954371,0.380842,0.718492,3.841667,1
-0.95502,0.120368,0.639151,3.85,1
-0.955665,0.030997,0.588701,3.858333,2
-0.956305,0.033513,0.593702,3.866667,2
-0.95694,0.135667,0.606653,3.875,2
-0.957571,0.437578,0.617895,3.883333,2
-0.958198,0.997409,0.615639,3.891667,0
-0.95882,1.607985,0.618112,3.9,0
-0.959437,1.863367,0.63737,3.908333,0
-0.96005,1.660533,0.646996,3.916667,0
-0.960658,1.400546,0.646846,3.925,0
-0.961262,1.424771,0.693582,3.933333,0
-0.961861,1.53258,0.780116,3.941667,0
-0.962455,1.339857,0.842441,3.95,0
-0.963045,0.852897,0.830106,3.958333,0
-0.96363,0.39136,0.770552,3.966667,0
-0.964211,0.181364,0.735372,3.975,1
-0.964787,0.342191,0.727572,3.983333,1
-0.965359,1.168226,0.732986,3.991667,1
-0.965926,3.031522,0.737017,4.0,2
-0.966488,5.569991,0.727503,4.008333,1
-0.967046,7.237381,0.730828,4.016667,0
-0.967599,6.689735,0.757721,4.025,1
-0.968148,4.475361,0.775223,4.033333,1
-0.968692,2.271849,0.768774,4.041667,1
-0.969231,1.008233,0.759716,4.05,2
-0.969766,0.62525,0.764927,4.058333,2
-0.970296,0.854045,0.76311,4.066667,2
-0.970821,1.4084,0.741509,4.075,2
-0.971342,1.809307,0.733121,4.083333,1
-0.971858,1.657551,0.749816,4.091667,2
-0.97237,1.067965,0.732005,4.1,2
-0.972877,0.482843,0.623118,4.108333,2
-0.973379,0.153176,0.470284,4.116667,2
-0.973877,0.034812,0.374348,4.125,2
-0.97437,0.012304,0.371555,4.133333,1
-0.974859,0.045893,0.382093,4.141667,1
-0.975342,0.205976,0.387201,4.15,2
-0.975821,0.656367,0.4114,4.158333,2
-0.976296,1.467265,0.427525,4.166667,2
-0.976766,2.300536,0.429665,4.175,2
-0.977231,2.529975,0.434517,4.183333,1
-0.977692,1.951515,0.428088,4.191667,2
-0.978148,1.055822,0.42969,4.2,2
-0.978599,0.400646,0.464928,4.208333,2
-0.979045,0.106626,0.508455,4.216667,2
-0.979487,0.019901,0.539075,4.225,2
-0.979925,0.002605,0.57998,4.233333,2
-0.980357,0.000239,0.618573,4.241667,2
-0.980785,1.5e-05,0.636122,4.25,2
-0.981209,1e-06,0.629146,4.258333,2
-0.981627,0.0,0.617911,4.266667,2
-0.982041,0.0,0.618381,4.275,5
-0.98245,0.0,0.628046,4.283333,5
-0.982855,0.0,0.643202,4.291667,5
-0.983255,0.0,0.636404,4.3,5
-0.98365,0.0,0.617397,4.308333,5
-0.984041,4e-06,0.604163,4.316667,5
-0.984427,6e-05,0.556567,4.325,5
-0.984808,0.000669,0.500255,4.333333,5
-0.985184,0.005203,0.461952,4.341667,5
-0.985556,0.028458,0.416956,4.35,5
-0.985923,0.109878,0.391523,4.358333,5
-0.986286,0.303074,0.424486,4.366667,5
-0.986643,0.616186,0.467528,4.375,5
-0.986996,0.98967,0.461571,4.383333,5
-0.987345,1.390192,0.44031,4.391667,5
-0.987688,1.795046,0.424813,4.4,5
-0.988027,1.995439,0.426289,4.408333,5
-0.988362,1.727898,0.431344,4.416667,5
-0.988691,1.095216,0.434967,4.425,5
-0.989016,0.494594,0.435433,4.433333,5
-0.989336,0.157526,0.44686,4.441667,5
-0.989651,0.035282,0.435992,4.45,5
-0.989962,0.005979,0.417788,4.458333,5
-0.990268,0.005529,0.43569,4.466667,5
-0.990569,0.038398,0.428145,4.475,5
-0.990866,0.209659,0.403687,4.483333,5
-0.991158,0.803858,0.39118,4.491667,5
-0.991445,2.162207,0.389992,4.5,5
-0.991727,4.084356,0.40412,4.508333,5
-0.992005,5.447679,0.420291,4.516667,5
-0.992278,5.278134,0.420861,4.525,5
-0.992546,4.240251,0.416251,4.533333,5
-0.99281,4.03176,0.416816,4.541667,5
-0.993068,5.23956,0.492322,4.55,5
-0.993323,6.559213,0.592684,4.558333,5
-0.993572,6.333127,0.667874,4.566667,5
-0.993816,4.457283,0.689561,4.575,5
-0.994056,2.25588,0.677404,4.583333,5
-0.994291,0.816233,0.664792,4.591667,5
-0.994522,0.210227,0.662528,4.6,5
-0.994748,0.038404,0.64329,4.608333,5
-0.994969,0.004961,0.627938,4.616667,5
-0.995185,0.000452,0.632448,4.625,5
-0.995396,2.9e-05,0.631087,4.633333,5
-0.995603,1e-06,0.63321,4.641667,5
-0.995805,0.0,0.64419,4.65,5
-0.997564,0.914554,0.418853,4.733333,5
-0.997714,2.869672,0.379886,4.741667,5
-0.997859,6.340652,0.367618,4.75,5
-0.997999,9.861031,0.366017,4.758333,5
-0.998135,10.790011,0.363971,4.766667,5
-0.998266,8.30574,0.41107,4.775,5
-0.998392,4.513938,0.521233,4.783333,5
-0.998513,1.829867,0.580357,4.791667,5
-0.99863,0.927692,0.582929,4.8,5
-0.998741,1.362278,0.584983,4.808333,5
-0.998848,2.435648,0.584325,4.816667,5
-0.998951,3.230124,0.584298,4.825,0
-0.999048,3.016925,0.5897,4.833333,1
-0.999141,1.978847,0.610622,4.841667,2
-0.999229,0.927727,0.643355,4.85,2
-0.999312,0.41896,0.665106,4.858333,2
-0.999391,0.648207,0.674043,4.866667,2
-0.999465,1.894829,0.680528,4.875,2
-0.999534,4.280268,0.692037,4.883333,2
-0.999598,6.81589,0.683729,4.891667,1
-0.999657,7.614817,0.628427,4.9,0
-0.999712,5.967358,0.540183,4.908333,1
-0.999762,3.280051,0.453194,4.916667,2
-0.999807,1.264568,0.382944,4.925,2
-0.999848,0.341939,0.348439,4.933333,2
-0.999883,0.064844,0.345912,4.941667,2
-0.999914,0.008623,0.324007,4.95,2
-0.999941,0.000804,0.301435,4.958333,2
-0.999962,5.3e-05,0.298214,4.966667,2
-0.999979,2e-06,0.280378,4.975,2
-0.99999,0.0,0.220672,4.983333,2
-0.999998,0.0,0.143929,4.991667,2
-1.0,0.0,0.105663,5.0,2
-0.999998,0.0,0.110153,5.008333,2
-0.99999,0.0,0.106003,5.016667,2
-0.999979,0.0,0.099886,5.025,2
-0.999962,0.0,0.103884,5.033333,2
-0.999941,0.0,0.110812,5.041667,2
-0.999914,0.0,0.115407,5.05,2
-0.999883,0.0,0.119648,5.058333,2
-0.999848,0.0,0.111864,5.066667,2
-0.999807,0.0,0.103519,5.075,2
-0.999762,0.0,0.094768,5.083333,2
-0.999712,0.0,0.090099,5.091667,2
-0.999657,0.0,0.083818,5.1,2
-0.999598,0.0,0.074849,5.108333,2
-0.999534,0.0,0.063285,5.116667,2
-0.999465,0.0,0.054713,5.125,2
-0.999391,0.0,0.054004,5.133333,2
-0.999312,0.0,0.053001,5.141667,2
-0.999229,0.0,0.051448,5.15,2
-0.999141,0.0,0.050915,5.158333,2
-0.999048,0.0,0.054745,5.166667,2
-0.998951,0.0,0.058,5.175,2
-0.998848,0.0,0.060744,5.183333,2
-0.998741,0.0,0.061877,5.191667,2
-0.99863,0.0,0.061772,5.2,2
-0.998513,0.0,0.059187,5.208333,2
-0.998392,0.0,0.055112,5.216667,2
-0.998266,0.0,0.049828,5.225,2
-0.998135,0.0,0.046663,5.233333,2
-0.997999,0.0,0.040148,5.241667,2
-0.997859,0.0,0.039322,5.25,2
-0.997714,0.0,0.040164,5.258333,2
-0.997564,0.0,0.040507,5.266667,2
-0.997409,0.0,0.039651,5.275,2
-0.99725,0.0,0.039882,5.283333,2
-0.997086,0.0,0.042766,5.291667,2
-0.996917,0.0,0.044797,5.3,2
-0.996744,0.0,0.047195,5.308333,2
-0.996566,0.0,0.047003,5.316667,2
-0.996382,0.0,0.05122,5.325,2
-0.996195,0.0,0.053181,5.333333,2
-0.996002,0.0,0.053432,5.341667,2
-0.995805,0.0,0.056319,5.35,2
-0.995603,0.0,0.064065,5.358333,2
-0.995396,0.0,0.070619,5.366667,2
-0.995185,0.0,0.072513,5.375,2
-0.994969,0.0,0.074133,5.383333,3
-0.994748,0.0,0.075205,5.391667,3
-0.994522,0.0,0.079457,5.4,3
-0.991445,0.0,0.089022,5.5,3
-0.991158,0.0,0.094156,5.508333,3
-0.990866,0.0,0.09716,5.516667,3
-0.990569,0.0,0.096054,5.525,3
-0.990268,0.0,0.091912,5.533333,3
-0.989962,0.0,0.090489,5.541667,3
-0.989651,0.0,0.092503,5.55,3
-0.989336,0.0,0.096387,5.558333,3
-0.989016,0.0,0.094496,5.566667,3
-0.988691,0.0,0.088249,5.575,2
-0.988362,0.0,0.085443,5.583333,2
-0.988027,0.0,0.083932,5.591667,2
-0.987688,0.0,0.0839,5.6,2
-0.987345,0.0,0.089062,5.608333,2
-0.986996,0.0,0.147203,5.616667,3
-0.986643,0.0,0.185839,5.625,3
-0.986286,0.0,0.210305,5.633333,3
-0.985923,0.0,0.320052,5.641667,3
-0.985556,1e-06,0.439394,5.65,3
-0.985184,2.4e-05,0.510652,5.658333,3
-0.984808,0.00042,0.532145,5.666667,3
-0.984427,0.005269,0.536014,5.675,3
-0.984041,0.04673,0.582579,5.683333,3
-0.98365,0.293393,0.657365,5.691667,3
-0.983255,1.304104,0.683432,5.7,3
-0.982855,4.104125,0.6901,5.708333,3
-0.98245,9.14491,0.696227,5.716667,3
-0.982041,14.426979,0.695892,5.725,0
-0.981627,16.113355,0.696678,5.733333,0
-0.981209,12.740524,0.700069,5.741667,2
-0.980785,7.131159,0.701563,5.75,2
-0.980357,2.825492,0.702215,5.758333,2
-0.979925,0.792589,0.707137,5.766667,2
-0.979487,0.158703,0.721333,5.775,2
-0.979045,0.033071,0.734801,5.783333,2
-0.978599,0.06387,0.739963,5.791667,2
-0.978148,0.243532,0.734523,5.8,2
-0.977692,0.673633,0.687235,5.808333,2
-0.977231,1.307703,0.591334,5.816667,2
-0.976766,1.780593,0.483588,5.825,2
-0.976296,1.700562,0.409808,5.833333,2
-0.975821,1.139176,0.397153,5.841667,2
-0.975342,0.535244,0.379759,5.85,2
-0.974859,0.176385,0.324082,5.858333,2
-0.97437,0.040766,0.347699,5.866667,2
-0.973877,0.006607,0.401466,5.875,2
-0.973379,0.000751,0.433141,5.883333,2
-0.972877,6e-05,0.445819,5.891667,2
-0.97237,3e-06,0.441225,5.9,2
-0.971858,0.0,0.430566,5.908333,2
-0.971342,0.0,0.456873,5.916667,2
-0.970821,0.0,0.536006,5.925,2
-0.970296,0.0,0.626567,5.933333,2
-0.969766,1e-06,0.670337,5.941667,5
-0.969231,1.4e-05,0.648345,5.95,5
-0.968692,0.000231,0.616576,5.958333,5
-0.968148,0.00266,0.613191,5.966667,5
-0.967599,0.021432,0.618668,5.975,5
-0.967046,0.121103,0.612906,5.983333,5
-0.966488,0.47991,0.590428,5.991667,5
-0.965926,1.333846,0.564382,6.0,5
-0.965359,2.600231,0.540227,6.008333,1
-0.964787,3.555435,0.519907,6.016667,1
-0.964211,3.410001,0.510679,6.025,1
-0.96363,2.294015,0.511946,6.033333,5
-0.963045,1.082455,0.50951,6.041667,5
-0.962455,0.358245,0.515867,6.05,5
-0.961861,0.083154,0.559077,6.058333,5
-0.961262,0.013536,0.596902,6.066667,5
-0.960658,0.001546,0.60936,6.075,5
-0.96005,0.000132,0.62398,6.083333,5
-0.959437,0.000143,0.612662,6.091667,5
-0.95882,0.001566,0.586389,6.1,5
-0.958198,0.012656,0.572323,6.108333,5
-0.957571,0.071728,0.568292,6.116667,5
-0.95694,0.28509,0.567613,6.125,5
-0.955665,1.553805,0.523497,6.141667,5
-0.95502,2.13086,0.507776,6.15,0
-0.954371,2.049706,0.506399,6.158333,5
-0.953717,1.382947,0.504049,6.166667,5
-0.953059,0.654468,0.501889,6.175,5
-0.952396,0.217233,0.503208,6.183333,5
-0.951728,0.05057,0.510256,6.191667,5
-0.951057,0.008256,0.516332,6.2,5
-0.95038,0.000945,0.528326,6.208333,5
-0.949699,7.6e-05,0.537318,6.216667,5
-0.949014,4e-06,0.500611,6.225,5
-0.948324,0.0,0.420592,6.233333,5
-0.947629,0.0,0.327018,6.241667,5
-0.94693,0.0,0.228176,6.25,5
-0.946227,0.0,0.180461,6.258333,5
-0.945519,0.0,0.19903,6.266667,5
-0.944806,0.0,0.256539,6.275,5
-0.944089,0.0,0.318384,6.283333,5
-0.943368,0.0,0.355167,6.291667,5
-0.942641,4e-06,0.362522,6.3,5
-0.941911,8.3e-05,0.363506,6.308333,5
-0.941176,0.001194,0.381035,6.316667,5
-0.940437,0.012076,0.394648,6.325,5
-0.939693,0.086137,0.397797,6.333333,5
-0.938944,0.43366,0.404962,6.341667,5
-0.938191,1.541751,0.411526,6.35,5
-0.937434,3.872388,0.411586,6.358333,5
-0.936672,6.873739,0.408431,6.366667,5
-0.935906,8.624889,0.403808,6.375,0
-0.935135,7.650673,0.405056,6.383333,1
-0.93436,4.797453,0.400172,6.391667,2
-0.93358,2.126217,0.397846,6.4,2
-0.932796,0.665819,0.397969,6.408333,2
-0.932008,0.147257,0.40091,6.416667,2
-0.931215,0.02299,0.413606,6.425,2
-0.930418,0.002532,0.430942,6.433333,2
-0.929616,0.000197,0.415362,6.441667,2
-0.92881,1.1e-05,0.367127,6.45,2
-0.927999,0.0,0.312189,6.458333,2
-0.927184,0.0,0.284573,6.466667,2
-0.926364,0.0,0.278409,6.475,2
-0.925541,0.0,0.272193,6.483333,2
-0.924712,1e-06,0.265867,6.491667,2
-0.92388,3.2e-05,0.264505,6.5,2
-0.923042,0.000529,0.235966,6.508333,2
-0.922201,0.006153,0.19265,6.516667,2
-0.921355,0.050185,0.158446,6.525,2
-0.920505,0.287032,0.149358,6.533333,2
-0.91965,1.151337,0.152177,6.541667,2
-0.918791,3.239018,0.153629,6.55,2
-0.917928,6.391235,0.152214,6.558333,2
-0.91706,8.845662,0.146846,6.566667,0
-0.916188,8.587303,0.141057,6.575,1
-0.908143,1e-06,0.110093,6.65,2
-0.907228,0.0,0.111625,6.658333,2
-0.906308,0.0,0.110214,6.666667,2
-0.905384,0.0,0.104188,6.675,2
-0.902585,0.0,0.083052,6.7,2
-0.901644,0.0,0.088135,6.708333,2
-0.900698,0.0,0.104225,6.716667,2
-0.899748,0.0,0.11164,6.725,2
-0.898794,3e-06,0.115217,6.733333,2
-0.897836,6.2e-05,0.110534,6.741667,2
-0.896873,0.000873,0.105942,6.75,2
-0.895906,0.008545,0.109433,6.758333,2
-0.894934,0.058674,0.113578,6.766667,2
-0.893959,0.282542,0.113943,6.775,2
-0.892979,0.954182,0.113131,6.783333,2
-0.891995,2.260058,0.112392,6.791667,2
-0.891007,3.754607,0.111207,6.8,2
-0.890014,4.374982,0.122544,6.808333,1
-0.889017,3.575676,0.126817,6.816667,2
-0.888016,2.049773,0.128152,6.825,2
-0.887011,0.824153,0.127502,6.833333,2
-0.886001,0.232405,0.130364,6.841667,2
-0.884988,0.045961,0.137862,6.85,2
-0.88397,0.006374,0.138971,6.858333,2
-0.882948,0.00062,0.141012,6.866667,2
-0.881921,4.2e-05,0.140131,6.875,2
-0.880891,2e-06,0.133143,6.883333,2
-0.879856,0.0,0.127129,6.891667,2
-0.878817,0.0,0.122324,6.9,2
-0.877774,0.0,0.125386,6.908333,2
-0.876727,0.0,0.21536,6.916667,2
-0.875675,0.0,0.351592,6.925,2
-0.87462,0.0,0.451725,6.933333,2
-0.87356,4e-06,0.507563,6.941667,2
-0.872496,7.5e-05,0.526485,6.95,2
-0.871428,0.001057,0.523404,6.958333,2
-0.870356,0.010397,0.537776,6.966667,2
-0.869279,0.071712,0.575771,6.975,2
-0.868199,0.346885,0.593137,6.983333,5
-0.867114,1.176795,0.601666,6.991667,5
-0.866025,2.800036,0.605937,7.0,5
-0.864933,4.672967,0.602284,7.008333,5
-0.863836,5.470206,0.594904,7.016667,0
-0.862734,4.492521,0.588773,7.025,1
-0.861629,2.597718,0.584305,7.033333,1
-0.86052,1.121581,0.585356,7.041667,2
-0.859406,0.672717,0.587139,7.05,2
-0.858289,1.381143,0.592681,7.058333,2
-0.857167,3.408458,0.597062,7.066667,2
-0.856042,6.717049,0.594734,7.075,1
-0.854912,10.902532,0.587439,7.083333,1
-0.853778,15.247878,0.547915,7.091667,1
-0.85264,18.017741,0.490869,7.1,0
-0.851498,16.872352,0.452296,7.108333,1
-0.850352,11.835657,0.440732,7.116667,1
-0.849202,6.024532,0.445385,7.125,2
-0.848048,2.192665,0.442619,7.133333,2
-0.84689,0.567021,0.40919,7.141667,5
-0.845728,0.1039,0.40784,7.15,5
-0.844562,0.013473,0.464418,7.158333,5
-0.843391,0.001267,0.52067,7.166667,5
-0.842217,0.000611,0.546052,7.175,5
-0.841039,0.006272,0.548477,7.183333,5
-0.839857,0.051886,0.541922,7.191667,5
-0.838671,0.301166,0.526559,7.2,5
-0.83748,1.225951,0.499304,7.208333,5
-0.836286,3.50006,0.468269,7.216667,5
-0.835088,7.008649,0.415613,7.225,5
-0.833886,9.84382,0.351787,7.233333,5
-0.83268,9.697738,0.316663,7.241667,5
-0.83147,6.701226,0.307928,7.25,5
-0.830256,3.247936,0.307633,7.258333,5
-0.829038,1.104117,0.310674,7.266667,5
-0.827816,0.263242,0.34792,7.275,5
-0.82659,0.044015,0.412507,7.283333,5
-0.82536,0.005161,0.455326,7.291667,5
-0.824126,0.000424,0.4684,7.3,5
-0.822889,2.4e-05,0.483381,7.308333,5
-0.821647,1e-06,0.560816,7.316667,5
-0.820401,0.0,0.645754,7.325,5
-0.819152,0.0,0.694594,7.333333,5
-0.817899,0.0,0.717253,7.341667,5
-0.816642,0.0,0.724185,7.35,5
-0.81538,0.0,0.720892,7.358333,5
-0.814116,0.0,0.725843,7.366667,5
-0.812847,0.0,0.734358,7.375,5
-0.811574,0.0,0.74032,7.383333,5
-0.810297,0.0,0.746582,7.391667,5
-0.809017,0.0,0.754291,7.4,5
-0.807733,0.0,0.759898,7.408333,5
-0.806445,0.0,0.763585,7.416667,5
-0.805153,0.0,0.764195,7.425,5
-0.803857,0.0,0.763478,7.433333,5
-0.802557,0.0,0.747242,7.441667,5
-0.801254,0.0,0.708433,7.45,5
-0.799947,0.0,0.665605,7.458333,5
-0.798636,0.0,0.651279,7.466667,5
-0.797321,0.0,0.677197,7.475,5
-0.796002,0.0,0.692355,7.483333,5
-0.79468,0.0,0.706713,7.491667,5
-0.793353,0.0,0.760887,7.5,5
-0.792023,5e-06,0.785981,7.508333,5
-0.79069,9e-05,0.785393,7.516667,5
